file_name,title,display_id,upload_date,view_count,like_count,dislike_count,average_rating,creator,artist
Anathema - Springfield (from The Optimist)-8y1ROzCUpbU.mp3,Anathema - Springfield (from The Optimist),8y1ROzCUpbU,20170330,1044964,11990,235,4.923108578,Anathema,Anathema
Tracktor Bowling - Time / ????? (English subs)-rlmPrAFphxY.mp3,Tracktor Bowling - Time / ????? (English subs),rlmPrAFphxY,20100403,1296233,7593,184,4.905362129,,
Pitchshifter - Genius-sGcdcVblZ-8.mp3,Pitchshifter - Genius,sGcdcVblZ-8,20060126,611361,3366,82,4.904872417,Pitchshifter,Pitchshifter
P.O.D. - Youth Of The Nation (Official Video)-EDKwCvD56kw.mp3,P.O.D. - Youth Of The Nation (Official Video),EDKwCvD56kw,20091026,35168371,230133,5880,4.899644852,P.O.D.,P.O.D.
U2 - With or without you (Remastered) [HD]-StzzGkdJkyI.mp3,U2 - With or without you (Remastered) [HD],StzzGkdJkyI,20150718,48338,379,14,4.857506275,U2,U2
Deftones - My Own Summer (Video)-XOzs1FehYOA.mp3,Deftones - My Own Summer (Video),XOzs1FehYOA,20091026,17789573,96466,3424,4.862110138,Deftones,Deftones
Ill Nino - How Can I Live [OFFICIAL VIDEO]-rNH4IdCJZf8.mp3,Ill Nino - How Can I Live [OFFICIAL VIDEO],rNH4IdCJZf8,20091026,5501598,32219,559,4.931783676,Ill Nino,Ill Nino
clan of xymox - a day-OiJ3KU0bme0.mp3,clan of xymox - a day,OiJ3KU0bme0,20060121,811097,5254,59,4.955580711,Clan of Xymox,Clan of Xymox
Celldweller - Switchback -HD-HQ-1080p with Lyrics-4o3cYMXgaP0.mp3,Celldweller - Switchback -HD-HQ-1080p with Lyrics,4o3cYMXgaP0,20100726,997331,6358,133,4.918040276,Celldweller,Celldweller
Within Temptation - The Reckoning feat. Jacoby Shaddix (Official Music Video)-S7sOZ_TFUXg.mp3,Within Temptation - The Reckoning feat. Jacoby Shaddix (Official Music Video),S7sOZ_TFUXg,20180924,539990,26805,500,4.927433491,,
Static-X - The Only (Video)-vMCbJB4yNXo.mp3,Static-X - The Only (Video),vMCbJB4yNXo,20091026,12982959,93192,1602,4.93239975,Static-X,Static-X
"happysad - ""Zanim p?jd?"" - oficjalne video-W1jIuwYGIrU.mp3","happysad - ""Zanim p?jd?"" - oficjalne video",W1jIuwYGIrU,20091019,28349331,84564,3522,4.840239525,,
Lacrimosa - Alleine Zu Zweit (Subtitulos en Espa?ol)-DUWL9M8mcoE.mp3,Lacrimosa - Alleine Zu Zweit (Subtitulos en Espa?ol),DUWL9M8mcoE,20090522,1986749,10217,264,4.899246216,Lacrimosa,Lacrimosa
Good Charlotte - The Anthem (Video)-desJKYvdq9A.mp3,Good Charlotte - The Anthem (Video),desJKYvdq9A,20091025,42903744,231716,6143,4.896254063,Good Charlotte,Good Charlotte
The Taste Of Ink - The Used-AZka3E37k6w.mp3,The Taste Of Ink - The Used,AZka3E37k6w,20090511,13104828,52270,2314,4.830560207,The Used,The Used
Maroon 5 - Girls Like You ft. Cardi B-aJOTlE1K90k.mp3,Maroon 5 - Girls Like You ft. Cardi B,aJOTlE1K90k,20180530,935463062,7256522,269914,4.855329514,Maroon 5,Maroon 5
"Adam Lambert - ""Ghost Town"" [Official Music Video]-Ix8ocFEMa1o.mp3","Adam Lambert - ""Ghost Town"" [Official Music Video]",Ix8ocFEMa1o,20150429,97987580,814950,18950,4.908987522,Adam Lambert,Adam Lambert
KiD CuDi - Day N Nite (Nightmare)-a7ZcDNys3ZU.mp3,KiD CuDi - Day N Nite (Nightmare),a7ZcDNys3ZU,20100608,87925,754,14,4.927083492,Kid Cudi,Kid Cudi
Shakira - Hips Don't Lie ft. Wyclef Jean-DUT5rEU6pqM.mp3,Shakira - Hips Don't Lie ft. Wyclef Jean,DUT5rEU6pqM,20091002,590333396,2164588,87944,4.843468189,Shakira,Shakira
The Pretty Reckless - Make Me Wanna Die-txBfhpm1jI0.mp3,The Pretty Reckless - Make Me Wanna Die,txBfhpm1jI0,20100921,65065010,550485,11954,4.914780617,The Pretty Reckless,The Pretty Reckless
Metallica - Enter Sandman [Official Music Video]-CD-E-LDc384.mp3,Metallica - Enter Sandman [Official Music Video],CD-E-LDc384,20120319,280437546,1040360,54302,4.800999641,,
Fear Factory - Linchpin [OFFICIAL VIDEO]-MuDxo-fbW9c.mp3,Fear Factory - Linchpin [OFFICIAL VIDEO],MuDxo-fbW9c,20091026,4214248,24435,707,4.887608528,Fear Factory,Fear Factory
Rise Against - Savior-JU1BlSgTXxw.mp3,Rise Against - Savior,JU1BlSgTXxw,20091029,9088490,26997,795,4.885578632,Rise Against,Rise Against
Killswitch Engage - My Curse (Vans Warped Tour 2007)-9SX3-xpQqL4.mp3,Killswitch Engage - My Curse (Vans Warped Tour 2007),9SX3-xpQqL4,20101127,605277,4880,89,4.928355694,,
Jane's Addiction - Jane Says-xh-5FI21s6M.mp3,Jane's Addiction - Jane Says,xh-5FI21s6M,20090514,8573435,38542,1641,4.836728573,Jane's Addiction,Jane's Addiction
Closterkeller - Viridiana-9UU2lhP0rtM.mp3,Closterkeller - Viridiana,9UU2lhP0rtM,20171006,33612,186,9,4.815384388,Closterkeller,Closterkeller
TIAMAT - Brighter Than The Sun (OFFICIAL VIDEO)-aqyjQ6-avK8.mp3,TIAMAT - Brighter Than The Sun (OFFICIAL VIDEO),aqyjQ6-avK8,20090106,1718201,8840,222,4.902008533,Tiamat,Tiamat
Nightwish - Nemo lyrics-AGWBmZnZdkw.mp3,Nightwish - Nemo lyrics,AGWBmZnZdkw,20120414,1261526,6916,156,4.911764622,Nightwish,Nightwish
Bon Jovi - Livin' On A Prayer-lDK9QqIzhwk.mp3,Bon Jovi - Livin' On A Prayer,lDK9QqIzhwk,20090616,487494025,1754722,69793,4.846533298,Bon Jovi,Bon Jovi
Nickelback - How You Remind Me-1cQh1ccqu8M.mp3,Nickelback - How You Remind Me,1cQh1ccqu8M,20091026,380636273,1681657,65749,4.849041462,Nickelback,Nickelback
Sixpence None The Richer - Kiss Me (Official HQ)-8N-qO3sPMjc.mp3,Sixpence None The Richer - Kiss Me (Official HQ),8N-qO3sPMjc,20100804,61236687,341403,5729,4.933675766,Sixpence None The Richer,Sixpence None The Richer
t.A.T.u. - All The Things She Said-8mGBaXPlri8.mp3,t.A.T.u. - All The Things She Said,8mGBaXPlri8,20091224,164298493,939516,25032,4.895846367,t.A.T.u.,t.A.T.u.
Disturbed - Down With The Sickness [Official Music Video]-09LTT0xwdfw.mp3,Disturbed - Down With The Sickness [Official Music Video],09LTT0xwdfw,20091026,78574365,449082,15223,4.868344307,Disturbed,Disturbed
They-kkIZqLDDHBA.mp3,They,kkIZqLDDHBA,20141206,75365,1034,60,4.780621529,,
Kerli - Walking On Air-wXMeZwO2qZ0.mp3,Kerli - Walking On Air,wXMeZwO2qZ0,20091121,16136815,97964,3244,4.871788979,Kerli,Kerli
Bruno Mars - That?s What I Like [Official Video]-PMivT7MJ41M.mp3,Bruno Mars - That?s What I Like [Official Video],PMivT7MJ41M,20170301,1334463519,7429184,404340,4.793281555,Bruno Mars,Bruno Mars
Slipknot - Duality [OFFICIAL VIDEO]-6fVE8kSM43I.mp3,Slipknot - Duality [OFFICIAL VIDEO],6fVE8kSM43I,20091026,193918761,921767,36767,4.846101284,Slipknot,Slipknot
myslovitz - d?ugo?? d?wieku samotno?ci-Nw3FqGDfwBU.mp3,myslovitz - d?ugo?? d?wieku samotno?ci,Nw3FqGDfwBU,20080209,5048581,18625,501,4.895374298,Myslovitz,Myslovitz
Rammstein - Du Hast (Official Video)-W3q8Od5qJio.mp3,Rammstein - Du Hast (Official Video),W3q8Od5qJio,20150731,142358871,731468,34191,4.82103157,,
A Perfect Circle - The Doomed [Official Video]-SDvfbvuJtS8.mp3,A Perfect Circle - The Doomed [Official Video],SDvfbvuJtS8,20171116,4160583,46180,2010,4.833374977,,
The electric Joe Satriani  an anthology (full album)-iSnB-fagFqA.mp3,The electric Joe Satriani  an anthology (full album),iSnB-fagFqA,20170610,25188,211,20,4.653679848,Joe Satriani,Joe Satriani
Stone Sour - Through Glass [OFFICIAL VIDEO]-GIzDsGyxsQM.mp3,Stone Sour - Through Glass [OFFICIAL VIDEO],GIzDsGyxsQM,20061018,63992394,361641,9096,4.901838779,Stone Sour,Stone Sour
Editors - Munich Live @ Glastonbury 2010-3DFCM5GegcA.mp3,Editors - Munich Live @ Glastonbury 2010,3DFCM5GegcA,20100627,189147,857,13,4.940229893,,
Senses Fail-Can't Be Saved-uGlRicAnp7Y.mp3,Senses Fail-Can't Be Saved,uGlRicAnp7Y,20080827,738139,2594,94,4.860118866,Senses Fail,Senses Fail
Story Of The Year - Until The Day I Die (Official Music Video)-l9WKZpC9UbU.mp3,Story Of The Year - Until The Day I Die (Official Music Video),l9WKZpC9UbU,20091026,14408762,89210,1890,4.917051792,Story Of The Year,Story Of The Year
Sepultura - Roots bloody roots HQ-9P4KBmpP1WA.mp3,Sepultura - Roots bloody roots HQ,9P4KBmpP1WA,20110523,1405510,9363,268,4.888692856,,
Snow Patrol - Chasing Cars-GemKqzILV4w.mp3,Snow Patrol - Chasing Cars,GemKqzILV4w,20090626,194376909,1005706,20355,4.920416355,Snow Patrol,Snow Patrol
The Fray 'How to Save a Life' Acoustic-AREHzaMaHag.mp3,The Fray 'How to Save a Life' Acoustic,AREHzaMaHag,20111120,1920604,15044,317,4.917453289,,
The Offspring - The Kids Aren't Alright-7iNbnineUCI.mp3,The Offspring - The Kids Aren't Alright,7iNbnineUCI,20170117,39628410,232044,8752,4.853773117,The Offspring,The Offspring
Akon - Smack That ft. Eminem-bKDdT_nyP54.mp3,Akon - Smack That ft. Eminem,bKDdT_nyP54,20091213,457299988,2250705,83399,4.856706619,Akon,Akon
B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video]-kn6-c223DUU.mp3,B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video],kn6-c223DUU,20100617,445438437,1997596,55322,4.891861439,B.o.B,B.o.B
Beat The Devil's Tattoo-mYkhNWIdra0.mp3,Beat The Devil's Tattoo,mYkhNWIdra0,20100309,4755759,38077,461,4.952151299,Black Rebel Motorcycle Club,Black Rebel Motorcycle Club
???? ???????? - ?? ??? ??????? (Official video)-xFQAcEcSJqY.mp3,???? ???????? - ?? ??? ??????? (Official video),xFQAcEcSJqY,20180218,12205561,43182,4508,4.62070179,Vera Brezhneva,Vera Brezhneva
Lykke Li - deep end (Official Video)-2acCDPtA-1U.mp3,Lykke Li - deep end (Official Video),2acCDPtA-1U,20180519,669934,11737,424,4.86080122,Lykke Li,Lykke Li
Linkin Park/Jay-z | Numb Encore | Uncensored W/Lyrics-nxrcV5edwaM.mp3,Linkin Park/Jay-z | Numb Encore | Uncensored W/Lyrics,nxrcV5edwaM,20110914,3832119,22290,1141,4.805389881,Jay Z,Jay Z
Black Veil Brides - In The End-f0EQlIzPowM.mp3,Black Veil Brides - In The End,f0EQlIzPowM,20121212,111889142,1061653,41442,4.849649429,,
Tokio Hotel - Monsoon-Le_IyYLrUtQ.mp3,Tokio Hotel - Monsoon,Le_IyYLrUtQ,20100412,36676105,271795,12271,4.826869488,Tokio Hotel,Tokio Hotel
Criss Angel - Mindfreak (Music Video)-awULfkegm2c.mp3,Criss Angel - Mindfreak (Music Video),awULfkegm2c,20070317,3621975,15886,659,4.840676785,,
OOMPH! - Labyrinth (live in Minsk 2017)-JZvwcDpPBv4.mp3,OOMPH! - Labyrinth (live in Minsk 2017),JZvwcDpPBv4,20170329,29911,457,12,4.897654533,,
Sting - Englishman In New York-d27gTrPPAyk.mp3,Sting - Englishman In New York,d27gTrPPAyk,20110111,138563533,556713,16342,4.885453224,Sting,Sting
Guano Apes- Open Your Eyes W/lyrics-Yry2X-oObds.mp3,Guano Apes- Open Your Eyes W/lyrics,Yry2X-oObds,20071014,8420069,35647,1460,4.842617512,Guano Apes,Guano Apes
Red - Breathe into me lyrics-Xte6Ig-H04s.mp3,Red - Breathe into me lyrics,Xte6Ig-H04s,20120701,584256,4672,118,4.901461601,Red,Red
Thousand Foot Krutch: Courtesy Call (Official Audio)-ocpDEOXABWg.mp3,Thousand Foot Krutch: Courtesy Call (Official Audio),ocpDEOXABWg,20140620,6161805,70495,1007,4.943722725,Thousand Foot Krutch,Thousand Foot Krutch
Cypress Hill - Insane in the Brain-9zCqKyBBG0o.mp3,Cypress Hill - Insane in the Brain,9zCqKyBBG0o,20071005,339104,420,19,4.826879501,,
LACUNA COIL - Enjoy the Silence - US Version (OFFICIAL VIDEO)-Lx58hXh4pVA.mp3,LACUNA COIL - Enjoy the Silence - US Version (OFFICIAL VIDEO),Lx58hXh4pVA,20060719,15825239,86834,3283,4.854357719,Lacuna Coil,Lacuna Coil
OK Go - Here It Goes Again-dTAAsCNK7RA.mp3,OK Go - Here It Goes Again,dTAAsCNK7RA,20090226,43346811,324468,5678,4.930925846,OK Go,OK Go
Fightstar | Overdrive | Behind the Devil's Back-FmC-F8L-N10.mp3,Fightstar | Overdrive | Behind the Devil's Back,FmC-F8L-N10,20151012,214041,1899,60,4.877488613,Fightstar,Fightstar
Godsmack - Bulletproof (Audio)-wKdOrFGojQE.mp3,Godsmack - Bulletproof (Audio),wKdOrFGojQE,20180228,16262039,92249,5903,4.756651878,,
Brooks & Dunn - My Maria-fZSiBj4vCiY.mp3,Brooks & Dunn - My Maria,fZSiBj4vCiY,20100331,16055155,63670,3466,4.793458462,Brooks & Dunn,Brooks & Dunn
Thursday - Understanding In A Car Crash - [Deft Lyrics]-5Euxy8lDpXY.mp3,Thursday - Understanding In A Car Crash - [Deft Lyrics],5Euxy8lDpXY,20131024,51330,401,14,4.865060329,Thursday,Thursday
Bloodhound Gang - The Bad Touch-xat1GVnl8-k.mp3,Bloodhound Gang - The Bad Touch,xat1GVnl8-k,20091122,258018030,1026711,62152,4.771111012,Bloodhound Gang,Bloodhound Gang
Black Ink Revenge - Automatic Loveletter lyrics-9EZlaJKCzUA.mp3,Black Ink Revenge - Automatic Loveletter lyrics,9EZlaJKCzUA,20140122,54712,633,15,4.907407284,Automatic Loveletter,Automatic Loveletter
Dead by April - Losing You-4xFDmYl3l6w.mp3,Dead by April - Losing You,4xFDmYl3l6w,20120611,5655118,53363,866,4.936146259,Dead by April,Dead by April
"Adema @ Whiskey A Go-Go""The Way You Like it"" 5/24/17(HD Best Quality )-rLKX4ubmxlg.mp3","Adema @ Whiskey A Go-Go""The Way You Like it"" 5/24/17(HD Best Quality )",rLKX4ubmxlg,20170525,2983,76,0,5,,
Chamillionaire - Ridin' Dirty With Lyrics-9nf4DhXy9oU.mp3,Chamillionaire - Ridin' Dirty With Lyrics,9nf4DhXy9oU,20070910,21183654,86963,2819,4.874406815,Chamillionaire,Chamillionaire
Dead By Sunrise - 05. Let Down (Out Of Ashes)-ogdkDGs7fXY.mp3,Dead By Sunrise - 05. Let Down (Out Of Ashes),ogdkDGs7fXY,20091113,86925,485,6,4.951120377,,
Faktion - Take It All Away-RDoSLlmYyd4.mp3,Faktion - Take It All Away,RDoSLlmYyd4,20110516,30000,200,1,4.980099678,,
Lindsey Buckingham - Trouble (1981) (Music Video) 720p-CO1sQPs3U8k.mp3,Lindsey Buckingham - Trouble (1981) (Music Video) 720p,CO1sQPs3U8k,20130131,5218333,35227,1375,4.849821091,Lindsey Buckingham,Lindsey Buckingham
We Are The Fallen - Bury Me Alive-zzTZeeMCUBk.mp3,We Are The Fallen - Bury Me Alive,zzTZeeMCUBk,20100326,10384300,115461,4621,4.84607172,We Are The Fallen,We Are The Fallen
Drowning Pool - Bodies-04F4xlWSFh0.mp3,Drowning Pool - Bodies,04F4xlWSFh0,20100621,84969456,695312,23818,4.867017269,Drowning Pool,Drowning Pool
Drake - In My Feelings-DRS_PpOrUZ4.mp3,Drake - In My Feelings,DRS_PpOrUZ4,20180802,136746912,3040157,136988,4.826991558,Drake,Drake
"Sky Ferreira - ""Everything is Embarrassing"" (Official Music Video)-1jtTeMgWNhA.mp3","Sky Ferreira - ""Everything is Embarrassing"" (Official Music Video)",1jtTeMgWNhA,20121001,2457252,22905,480,4.917896271,Sky Ferreira,Sky Ferreira
the magic numbers forever lost-e8ULJCLEm84.mp3,the magic numbers forever lost,e8ULJCLEm84,20090423,98244,423,9,4.916666508,The Magic Numbers,The Magic Numbers
Jesus Christ (Official Music Video)-SOu5LFNaVOM.mp3,Jesus Christ (Official Music Video),SOu5LFNaVOM,20100906,531098,4890,70,4.943548203,Brand New,Brand New
Will Smith- Gettin' Jiggy Wit it (High Quality)-hsRjNXSG2GY.mp3,Will Smith- Gettin' Jiggy Wit it (High Quality),hsRjNXSG2GY,20091015,741742,3011,63,4.918022156,Will Smith,Will Smith
Daughtry - It's Not Over (Live) | HD (Pro-shot)-GIF8gBp9Wcg.mp3,Daughtry - It's Not Over (Live) | HD (Pro-shot),GIF8gBp9Wcg,20121121,62515,384,17,4.830423832,,
12 Stones - Anthem for the Underdog-a5sSwfF8PFA.mp3,12 Stones - Anthem for the Underdog,a5sSwfF8PFA,20091202,1152488,8105,152,4.926365376,12 Stones,12 Stones
"Evan Taubenfeld - ""Boy Meets Girl"" (Official Lyric Video)-dUcyskktUEk.mp3","Evan Taubenfeld - ""Boy Meets Girl"" (Official Lyric Video)",dUcyskktUEk,20091015,327463,3581,72,4.921160698,,
Silversun Pickups - Lazy Eye-O_zvGIBreoI.mp3,Silversun Pickups - Lazy Eye,O_zvGIBreoI,20090427,485396,3041,57,4.926403999,Silversun Pickups,Silversun Pickups
Scary Kids Scaring Kids- Holding On-0FWLXWiIGZU.mp3,Scary Kids Scaring Kids- Holding On,0FWLXWiIGZU,20071226,1445885,9494,165,4.931669712,Scary Kids Scaring Kids,Scary Kids Scaring Kids
XANDRIA - Nightfall (Official Video) | Napalm Records-gGTAmmTiD_Y.mp3,XANDRIA - Nightfall (Official Video) | Napalm Records,gGTAmmTiD_Y,20140424,17959839,128149,3745,4.885913372,,
KILL HANNAH- LIPS LIKE MORPHINE-3XUBNc1jHqY.mp3,KILL HANNAH- LIPS LIKE MORPHINE,3XUBNc1jHqY,20080328,1149093,9664,219,4.911363125,Kill Hannah,Kill Hannah
Telescope - Hayden Panettiere-76pSVaiwtsg.mp3,Telescope - Hayden Panettiere,76pSVaiwtsg,20121019,319671,945,25,4.89690733,Nashville Cast,Nashville Cast
????? - ???? ????-IwAuCdO62UU.mp3,????? - ???? ????,IwAuCdO62UU,20120815,2733028,11738,777,4.752054214,,
Smile Empty Soul - Bottom Of The Bottle (Official) Video-KDl0LLH4q7I.mp3,Smile Empty Soul - Bottom Of The Bottle (Official) Video,KDl0LLH4q7I,20110123,5337091,45769,1329,4.88712883,,
Jason Derulo x David Guetta - Goodbye (feat. Nicki Minaj & Willy William) [Official HD Lyric Video]-d-mZwL4Bh6E.mp3,Jason Derulo x David Guetta - Goodbye (feat. Nicki Minaj & Willy William) [Official HD Lyric Video],d-mZwL4Bh6E,20180823,30901828,314649,10398,4.869443893,Jason Derulo x David Guetta,Jason Derulo x David Guetta
O.N.A - Kiedy powiem sobie do??-kh1qs6UEnjU.mp3,O.N.A - Kiedy powiem sobie do??,kh1qs6UEnjU,20100404,446565,1704,69,4.844331741,,
Chyli?ska- Winna-8QwOaoyuXbY.mp3,Chyli?ska- Winna,8QwOaoyuXbY,20130204,140675,726,27,4.856573582,Agnieszka Chylinska,Agnieszka Chylinska
Fuel   Shimmer live best version-meihVtOxzvg.mp3,Fuel   Shimmer live best version,meihVtOxzvg,20110716,232058,1229,32,4.89849329,,
The Veils - Low Lays The Devil (Audio)-ORnMuapvrCM.mp3,The Veils - Low Lays The Devil (Audio),ORnMuapvrCM,20160708,136645,1330,17,4.94951725,,
Mudvayne - Happy Live in Rock Am Ring 2005-T54hTMNy8u4.mp3,Mudvayne - Happy Live in Rock Am Ring 2005,T54hTMNy8u4,20060310,1237743,4617,117,4.90114069,,
Grey Daze - Sometimes (Wake Me version)-K4fHO99HGg8.mp3,Grey Daze - Sometimes (Wake Me version),K4fHO99HGg8,20080123,22234,186,3,4.936507702,,
Chingy - Right Thurr-DBt0_P2wNiQ.mp3,Chingy - Right Thurr,DBt0_P2wNiQ,20110728,270420,1770,47,4.896532536,Chingy,Chingy
"Plumb ""Cut"" (official video)-Ty0SF6jmDf8.mp3","Plumb ""Cut"" (official video)",Ty0SF6jmDf8,20110623,1066087,13074,157,4.952535629,Plumb,Plumb
Taproot - Poem (Official Video)-9YGL3amPmyc.mp3,Taproot - Poem (Official Video),9YGL3amPmyc,20091026,4050156,28640,915,4.876246929,Taproot,Taproot
Mark Ronson - Uptown Funk ft. Bruno Mars-OPf0YbXqDm0.mp3,Mark Ronson - Uptown Funk ft. Bruno Mars,OPf0YbXqDm0,20141119,3250634618,11514851,724749,4.762982368,Mark Ronson,Mark Ronson
Love Remains The Same - Gavin Rossdale Official Music Video-EkgO5YLDANg.mp3,Love Remains The Same - Gavin Rossdale Official Music Video,EkgO5YLDANg,20080522,144803,1070,19,4.930211067,Gavin Rossdale,Gavin Rossdale
Blindside - Pitiful (Official Video)-t-K2EdbnK6s.mp3,Blindside - Pitiful (Official Video),t-K2EdbnK6s,20091026,1852916,13652,349,4.900292873,Blindside,Blindside
"Noctura - ""Gone Away"" (Offspring Cover) - Allentown, PA (12.29.11)-83uZ_8SWxB4.mp3","Noctura - ""Gone Away"" (Offspring Cover) - Allentown, PA (12.29.11)",83uZ_8SWxB4,20120103,3193,53,2,4.854545593,,
AMY LEE - Love Exists-86Slf6X_ohI.mp3,AMY LEE - Love Exists,86Slf6X_ohI,20170210,774124,20559,1071,4.801941872,Amy Lee,Amy Lee
Mixtape-HU9-crHQEq8.mp3,Mixtape,HU9-crHQEq8,20150404,4643,68,2,4.885714054,,
I Know What I Am - Band of Skulls-7G3h17i6xEM.mp3,I Know What I Am - Band of Skulls,7G3h17i6xEM,20090419,1594551,7409,114,4.939385891,Band Of Skulls,Band Of Skulls
The Letter Black - Hanging On By a Thread (With Lyrics)-NNaaql3jnik.mp3,The Letter Black - Hanging On By a Thread (With Lyrics),NNaaql3jnik,20090930,245567,1129,20,4.930374146,The Letter Black,The Letter Black
Ja Rule - Always On Time ft. Ashanti-0tcDXJfAFVw.mp3,Ja Rule - Always On Time ft. Ashanti,0tcDXJfAFVw,20091224,156989738,551293,29821,4.794088364,Ja Rule,Ja Rule
Holly Brook   Saturdays-7IBw2MOUkKA.mp3,Holly Brook   Saturdays,7IBw2MOUkKA,20110527,60970,530,7,4.947858334,Skylar Grey,Skylar Grey
Queen Of The Damned - Track 3 |  Chester Bennington - System-De4MX7lLaio.mp3,Queen Of The Damned - Track 3 |  Chester Bennington - System,De4MX7lLaio,20110215,1490692,9126,231,4.901461124,Richard Gibbs,Richard Gibbs
Hurricane Bells- Monsters *Lyrics*-Kh88ZzYmyiU.mp3,Hurricane Bells- Monsters *Lyrics*,Kh88ZzYmyiU,20091226,30744,179,7,4.849462509,Hurricane Bells,Hurricane Bells
025 - Doppelganger - Breaks My Head-HX59G9_Okok.mp3,025 - Doppelganger - Breaks My Head,HX59G9_Okok,20101227,3617,17,1,4.777777672,,
Kylie Minogue - Can't Get You Out Of My Head (HD)-YPwtJ89jes4.mp3,Kylie Minogue - Can't Get You Out Of My Head (HD),YPwtJ89jes4,20150123,7934850,69988,1938,4.892213345,,
Ashlee Simpson - Pieces Of Me-WJCsyLUCSXI.mp3,Ashlee Simpson - Pieces Of Me,WJCsyLUCSXI,20091007,22515807,112799,3510,4.878664017,Ashlee Simpson,Ashlee Simpson
Lily Allen - Smile *Lyrics*-n4OS3MsWEtw.mp3,Lily Allen - Smile *Lyrics*,n4OS3MsWEtw,20070526,9110106,35711,1214,4.868490219,Lily Allen,Lily Allen
New Order - Blue Monday 12 inch (HD)-SVkq8IEO4tc.mp3,New Order - Blue Monday 12 inch (HD),SVkq8IEO4tc,20120218,2401670,17435,392,4.912043571,New Order,New Order
Japan Quiet Life  480p Quality-8JF25k0Rm0k.mp3,Japan Quiet Life  480p Quality,8JF25k0Rm0k,20110213,256475,1448,23,4.937457561,Japan,Japan
Tears For Fears - Everybody Wants To Rule The World-aGCdLKXNF3w.mp3,Tears For Fears - Everybody Wants To Rule The World,aGCdLKXNF3w,20130809,46786751,302096,8220,4.893387794,Tears For Fears,Tears For Fears
The Smiths - There Is A Light That Never Goes Out - 432Hz-y9Gf-f_hWpU.mp3,The Smiths - There Is A Light That Never Goes Out - 432Hz,y9Gf-f_hWpU,20160830,16437344,99901,3136,4.878352165,The Smiths,The Smiths
Joy Division - Love Will Tear Us Apart [OFFICIAL MUSIC VIDEO]-zuuObGsB0No.mp3,Joy Division - Love Will Tear Us Apart [OFFICIAL MUSIC VIDEO],zuuObGsB0No,20130829,45605136,291179,7973,4.892699718,Joy Division,Joy Division
The Fleshtones - Comin' home baby-5u1JvCn5rnU.mp3,The Fleshtones - Comin' home baby,5u1JvCn5rnU,20120104,4454,30,0,5,The Fleshtones,The Fleshtones
The Barracudas - Summer Fun-5oQIbCbQuBg.mp3,The Barracudas - Summer Fun,5oQIbCbQuBg,20101111,17402,119,0,5,The Barracudas,The Barracudas
the Fuzztones - 1-2-5-mghnY9oCGZk.mp3,the Fuzztones - 1-2-5,mghnY9oCGZk,20070304,320221,1158,23,4.922100067,The Fuzztones,The Fuzztones
Southern Culture on the Skids - Camel Walk-i01NMa5yIwA.mp3,Southern Culture on the Skids - Camel Walk,i01NMa5yIwA,20100515,314737,1740,79,4.82627821,Southern Culture On The Skids,Southern Culture On The Skids
"The Detroit Cobras - ""Cha Cha Twist"" Bloodshot Records-v8ZhLBO9NZY.mp3","The Detroit Cobras - ""Cha Cha Twist"" Bloodshot Records",v8ZhLBO9NZY,20070504,705455,2282,80,4.864521503,,
Talking Heads - Psycho Killer-O52jAYa4Pm8.mp3,Talking Heads - Psycho Killer,O52jAYa4Pm8,20100117,80761055,444037,15202,4.866956711,,
"The Stranglers ""Golden Brown"" 1981-AtTsky80XmQ.mp3","The Stranglers ""Golden Brown"" 1981",AtTsky80XmQ,20100816,3301286,20676,617,4.884532452,The Stranglers,The Stranglers
Alphaville - Forever Young ~Official Video-t1TcDHrkQYg.mp3,Alphaville - Forever Young ~Official Video,t1TcDHrkQYg,20090309,252139103,898699,30513,4.868280411,Rod Stewart,Rod Stewart
The Human League - Don't You Want Me-uPudE8nDog0.mp3,The Human League - Don't You Want Me,uPudE8nDog0,20090227,94016077,341621,13919,4.841757774,The Human League,The Human League
