,musicFeaturesFileNameWithDir,musicFeaturesFileName,youtubeID,musicFileNameWithDir,musicFileName,file_name,title,upload_date,view_count,like_count,dislike_count,average_rating,creator,artist,artistID,style,styleID,name,youtube_url
766,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jlbunmCbTBA.npy,jlbunmCbTBA.npy,jlbunmCbTBA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/jlbunmCbTBA.mp3,jlbunmCbTBA.mp3,Television - Marquee Moon-jlbunmCbTBA.mp3,Television - Marquee Moon,20100206.0,3096059.0,23715.0,369.0,4.938714504,Television,Television,12220,punk,3,Television,https://www.youtube.com/watch?v=jlbunmCbTBA
767,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jLJZfcdE_qc.npy,jLJZfcdE_qc.npy,jLJZfcdE_qc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/jLJZfcdE_qc.mp3,jLJZfcdE_qc.mp3,[AMATORY] - ???? ?? ????-jLJZfcdE_qc.mp3,[AMATORY] - ???? ?? ????,20090307.0,2531619.0,16845.0,794.0,4.819944382,[AMATORY],[AMATORY],2383,metal,1,Amatory,https://www.youtube.com/watch?v=jLJZfcdE_qc
768,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JLo02AquUCs.npy,JLo02AquUCs.npy,JLo02AquUCs,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/JLo02AquUCs.mp3,JLo02AquUCs.mp3,Turisas - Rasputin-JLo02AquUCs.mp3,Turisas - Rasputin,20080425.0,2382261.0,21029.0,384.0,4.928267956,Turisas,Turisas,10585,metal,1,Turisas,https://www.youtube.com/watch?v=JLo02AquUCs
769,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JMl8cQjBfqk.npy,JMl8cQjBfqk.npy,JMl8cQjBfqk,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/JMl8cQjBfqk.mp3,JMl8cQjBfqk.mp3,Angels & Airwaves - The Adventure-JMl8cQjBfqk.mp3,Angels & Airwaves - The Adventure,20090616.0,15830376.0,72880.0,1961.0,4.895219326,Angels & Airwaves,Angels & Airwaves,501,rock,0,Angels & Airwaves,https://www.youtube.com/watch?v=JMl8cQjBfqk
770,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JNj9cb7MIUU.npy,JNj9cb7MIUU.npy,JNj9cb7MIUU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/JNj9cb7MIUU.mp3,JNj9cb7MIUU.mp3,dr. ring ding & the senior all stars - big man-JNj9cb7MIUU.mp3,dr. ring ding & the senior all stars - big man,20100624.0,10903.0,38.0,1.0,4.897435665,Dr. Ring-Ding & The Senior Allstars,Dr. Ring-Ding & The Senior Allstars,9625,country,7,Dr. Ring-Ding & The Senior Allstars,https://www.youtube.com/watch?v=JNj9cb7MIUU
771,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JO244gMTrBM.npy,JO244gMTrBM.npy,JO244gMTrBM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/JO244gMTrBM.mp3,JO244gMTrBM.mp3,Living Legends - After Hours (Extended Euromix) (Explicit)-JO244gMTrBM.mp3,Living Legends - After Hours (Extended Euromix) (Explicit),20110223.0,7868.0,58.0,2.0,4.8666667939999995,Living Legends,Living Legends,1626,hop,5,Living Legends,https://www.youtube.com/watch?v=JO244gMTrBM
772,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JqHliQijgvA.npy,JqHliQijgvA.npy,JqHliQijgvA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/JqHliQijgvA.mp3,JqHliQijgvA.mp3,Ludacris - My Chick Bad ft. Nicki Minaj-JqHliQijgvA.mp3,Ludacris - My Chick Bad ft. Nicki Minaj,20100225.0,115744315.0,458760.0,27509.0,4.773416042,Ludacris,Ludacris,1402,hop,5,Ludacris,https://www.youtube.com/watch?v=JqHliQijgvA
773,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JQpKtnLUduE.npy,JQpKtnLUduE.npy,JQpKtnLUduE,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/JQpKtnLUduE.mp3,JQpKtnLUduE.mp3,Cocteau Twins - Cherry-coloured Funk-JQpKtnLUduE.mp3,Cocteau Twins - Cherry-coloured Funk,20150316.0,185000.0,1408.0,27.0,4.924738884,Cocteau Twins,Cocteau Twins,3280,punk,3,Cocteau Twins,https://www.youtube.com/watch?v=JQpKtnLUduE
774,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JR26gggARwM.npy,JR26gggARwM.npy,JR26gggARwM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/JR26gggARwM.mp3,JR26gggARwM.mp3,Glass Figurine - Andrew Bird's Bowl of Fire-JR26gggARwM.mp3,Glass Figurine - Andrew Bird's Bowl of Fire,20110625.0,58327.0,275.0,4.0,4.942652225,Andrew Bird,Andrew Bird,14723,folk,4,Andrew Bird's Bowl of Fire,https://www.youtube.com/watch?v=JR26gggARwM
775,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jRGrNDV2mKc.npy,jRGrNDV2mKc.npy,jRGrNDV2mKc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/jRGrNDV2mKc.mp3,jRGrNDV2mKc.mp3,Korn - Freak On a Leash (AC3 Stereo)-jRGrNDV2mKc.mp3,Korn - Freak On a Leash (AC3 Stereo),20091025.0,131165619.0,576757.0,30587.0,4.7975802419999996,Korn,Korn,517,metal,1,Korn,https://www.youtube.com/watch?v=jRGrNDV2mKc
776,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JRlwnb3zIrE.npy,JRlwnb3zIrE.npy,JRlwnb3zIrE,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/JRlwnb3zIrE.mp3,JRlwnb3zIrE.mp3,collin raye love me lyrics-JRlwnb3zIrE.mp3,collin raye love me lyrics,20090627.0,855435.0,4535.0,150.0,4.8719315530000005,Collin Raye,Collin Raye,9479,country,7,Collin Raye,https://www.youtube.com/watch?v=JRlwnb3zIrE
777,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jrmtySpO3Fs.npy,jrmtySpO3Fs.npy,jrmtySpO3Fs,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/jrmtySpO3Fs.mp3,jrmtySpO3Fs.mp3,The Strokes - Last Nite (VHQ)-jrmtySpO3Fs.mp3,The Strokes - Last Nite (VHQ),20060530.0,1534874.0,5375.0,76.0,4.944230556,,,424,rock,0,The Strokes,https://www.youtube.com/watch?v=jrmtySpO3Fs
778,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JS7S2dVPjXU.npy,JS7S2dVPjXU.npy,JS7S2dVPjXU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/JS7S2dVPjXU.mp3,JS7S2dVPjXU.mp3,Mattafix - Big City Life (Official Music Video)-JS7S2dVPjXU.mp3,Mattafix - Big City Life (Official Music Video),20111214.0,4394668.0,34774.0,738.0,4.916872978,Mattafix,Mattafix,5018,hop,5,Mattafix,https://www.youtube.com/watch?v=JS7S2dVPjXU
779,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jTHJeW-sK7w.npy,jTHJeW-sK7w.npy,jTHJeW-sK7w,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/jTHJeW-sK7w.mp3,jTHJeW-sK7w.mp3,Loreena McKennitt -- ( ???) The Mystic's Dream ( ???)-jTHJeW-sK7w.mp3,Loreena McKennitt -- ( ???) The Mystic's Dream ( ???),20141114.0,62085.0,555.0,15.0,4.8947367669999995,Loreena McKennitt,Loreena McKennitt,7157,folk,4,Loreena McKennitt,https://www.youtube.com/watch?v=jTHJeW-sK7w
780,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JTTwlAT_AwU.npy,JTTwlAT_AwU.npy,JTTwlAT_AwU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/JTTwlAT_AwU.mp3,JTTwlAT_AwU.mp3,Ladytron - Destroy Everything You Touch [Official Music Video]-JTTwlAT_AwU.mp3,Ladytron - Destroy Everything You Touch [Official Music Video],20110124.0,2512612.0,19397.0,230.0,4.953125954,Ladytron,Ladytron,1062,pop,2,Ladytron,https://www.youtube.com/watch?v=JTTwlAT_AwU
781,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JU1BlSgTXxw.npy,JU1BlSgTXxw.npy,JU1BlSgTXxw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/JU1BlSgTXxw.mp3,JU1BlSgTXxw.mp3,Rise Against - Savior-JU1BlSgTXxw.mp3,Rise Against - Savior,20091029.0,9088490.0,26997.0,795.0,4.885578632,Rise Against,Rise Against,808,rock,0,Rise Against,https://www.youtube.com/watch?v=JU1BlSgTXxw
782,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jwTZqkC2_Vo.npy,jwTZqkC2_Vo.npy,jwTZqkC2_Vo,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/jwTZqkC2_Vo.mp3,jwTZqkC2_Vo.mp3,(hed) P.E. Bartender Remix-jwTZqkC2_Vo.mp3,(hed) P.E. Bartender Remix,20111021.0,7054.0,81.0,2.0,4.903614521000001,,,14692,metal,1,(hed) Planet Earth,https://www.youtube.com/watch?v=jwTZqkC2_Vo
783,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JX5t8iy9FfY.npy,JX5t8iy9FfY.npy,JX5t8iy9FfY,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/JX5t8iy9FfY.mp3,JX5t8iy9FfY.mp3,Star One - Earth That Was-JX5t8iy9FfY.mp3,Star One - Earth That Was,20100923.0,85553.0,414.0,11.0,4.896470547,Arjen Anthony Lucassen's Star One,Arjen Anthony Lucassen's Star One,2972,metal,1,Star One,https://www.youtube.com/watch?v=JX5t8iy9FfY
784,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jXiMiwmkWhk.npy,jXiMiwmkWhk.npy,jXiMiwmkWhk,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/jXiMiwmkWhk.mp3,jXiMiwmkWhk.mp3,Edyta G?rniak - Kolorowy wiatr (FROM: POCAHONTAS) /AUDIO/-jXiMiwmkWhk.mp3,Edyta G?rniak - Kolorowy wiatr (FROM: POCAHONTAS) /AUDIO/,20140124.0,9173.0,50.0,1.0,4.9215683939999995,Edyta G?rniak,Edyta G?rniak,3500,pop,2,Edyta Górniak,https://www.youtube.com/watch?v=jXiMiwmkWhk
785,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jxKnWdvxEqk.npy,jxKnWdvxEqk.npy,jxKnWdvxEqk,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/jxKnWdvxEqk.mp3,jxKnWdvxEqk.mp3,"Gamma Ray ""Master Of Confusion"" Official Rehearsal Lyric Video (HD)-jxKnWdvxEqk.mp3","Gamma Ray ""Master Of Confusion"" Official Rehearsal Lyric Video (HD)",20130314.0,1026737.0,7119.0,153.0,4.915841578999999,Gamma Ray,Gamma Ray,1342,metal,1,Gamma Ray,https://www.youtube.com/watch?v=jxKnWdvxEqk
786,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//jYQKPEIJTMo.npy,jYQKPEIJTMo.npy,jYQKPEIJTMo,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/jYQKPEIJTMo.mp3,jYQKPEIJTMo.mp3,Sixtoo- Jackals and Vipers in Envy of Man part 4-jYQKPEIJTMo.mp3,Sixtoo- Jackals and Vipers in Envy of Man part 4,20140228.0,10193.0,137.0,2.0,4.942446232,Sixtoo,Sixtoo,17294,hop,5,Sixtoo,https://www.youtube.com/watch?v=jYQKPEIJTMo
787,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//JZvwcDpPBv4.npy,JZvwcDpPBv4.npy,JZvwcDpPBv4,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/JZvwcDpPBv4.mp3,JZvwcDpPBv4.mp3,OOMPH! - Labyrinth (live in Minsk 2017)-JZvwcDpPBv4.mp3,OOMPH! - Labyrinth (live in Minsk 2017),20170329.0,29911.0,457.0,12.0,4.897654533,,,1714,metal,1,Oomph!,https://www.youtube.com/watch?v=JZvwcDpPBv4
788,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//j_QLzthSkfM.npy,j_QLzthSkfM.npy,j_QLzthSkfM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/j_QLzthSkfM.mp3,j_QLzthSkfM.mp3,Devo - Whip It (Video)-j_QLzthSkfM.mp3,Devo - Whip It (Video),20100209.0,5243344.0,44858.0,1331.0,4.884857178,Devo,Devo,1878,punk,3,Devo,https://www.youtube.com/watch?v=j_QLzthSkfM
789,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//k-fHexausaY.npy,k-fHexausaY.npy,k-fHexausaY,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/k-fHexausaY.mp3,k-fHexausaY.mp3,Backstreet Boys - I Want It That Way-k-fHexausaY.mp3,Backstreet Boys - I Want It That Way,20160212.0,2478067.0,28653.0,444.0,4.939004898,Backstreet Boys,Backstreet Boys,455,pop,2,Backstreet Boys,https://www.youtube.com/watch?v=k-fHexausaY
790,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//k-PlOqvDqs4.npy,k-PlOqvDqs4.npy,k-PlOqvDqs4,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/k-PlOqvDqs4.mp3,k-PlOqvDqs4.mp3,jane air - ???????-k-PlOqvDqs4.mp3,jane air - ???????,20110916.0,32655.0,195.0,7.0,4.861386298999999,,,2154,metal,1,Jane Air,https://www.youtube.com/watch?v=k-PlOqvDqs4
791,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//K1BqwONm4TE.npy,K1BqwONm4TE.npy,K1BqwONm4TE,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/K1BqwONm4TE.mp3,K1BqwONm4TE.mp3,Warpaint - Whiteout (Official Audio)-K1BqwONm4TE.mp3,Warpaint - Whiteout (Official Audio),20160919.0,715276.0,6870.0,234.0,4.868243217,Warpaint,Warpaint,4063,folk,4,Warpaint,https://www.youtube.com/watch?v=K1BqwONm4TE
792,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//K38uTI0EHCI.npy,K38uTI0EHCI.npy,K38uTI0EHCI,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/K38uTI0EHCI.mp3,K38uTI0EHCI.mp3,All Along The Watchtower-Stonefree Experience-K38uTI0EHCI.mp3,All Along The Watchtower-Stonefree Experience,20070906.0,999698.0,4220.0,413.0,4.643427372,,,1426,rock,0,The Jimi Hendrix Experience,https://www.youtube.com/watch?v=K38uTI0EHCI
792,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//K38uTI0EHCI.npy,K38uTI0EHCI.npy,K38uTI0EHCI,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/K38uTI0EHCI.mp3,K38uTI0EHCI.mp3,All Along The Watchtower-Stonefree Experience-K38uTI0EHCI.mp3,All Along The Watchtower-Stonefree Experience,20070906.0,999698.0,4220.0,413.0,4.643427372,,,1639,rock,0,Jimi Hendrix,https://www.youtube.com/watch?v=K38uTI0EHCI
793,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//K4fHO99HGg8.npy,K4fHO99HGg8.npy,K4fHO99HGg8,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/K4fHO99HGg8.mp3,K4fHO99HGg8.mp3,Grey Daze - Sometimes (Wake Me version)-K4fHO99HGg8.mp3,Grey Daze - Sometimes (Wake Me version),20080123.0,22234.0,186.0,3.0,4.936507702,,,7711,rock,0,Grey Daze,https://www.youtube.com/watch?v=K4fHO99HGg8
794,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//k5Z4hBzd6I0.npy,k5Z4hBzd6I0.npy,k5Z4hBzd6I0,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/k5Z4hBzd6I0.mp3,k5Z4hBzd6I0.mp3,Girls Aloud   Sound Of The Underground Exclusive Flip & Fill Remix-k5Z4hBzd6I0.mp3,Girls Aloud   Sound Of The Underground Exclusive Flip & Fill Remix,20141216.0,4745.0,37.0,3.0,4.6999998089999995,,,906,pop,2,Girls Aloud,https://www.youtube.com/watch?v=k5Z4hBzd6I0
795,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//k8ehmEuGiio.npy,k8ehmEuGiio.npy,k8ehmEuGiio,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/k8ehmEuGiio.mp3,k8ehmEuGiio.mp3,Lyrics Born-Callin' Out featuring Lateef the Truthspeaker LATYRX live in Portland Oregon-k8ehmEuGiio.mp3,Lyrics Born-Callin' Out featuring Lateef the Truthspeaker LATYRX live in Portland Oregon,20111206.0,5317.0,32.0,1.0,4.878787994,,,14436,hop,5,Lyrics Born,https://www.youtube.com/watch?v=k8ehmEuGiio
796,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//k9eZoz7bGhw.npy,k9eZoz7bGhw.npy,k9eZoz7bGhw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/k9eZoz7bGhw.mp3,k9eZoz7bGhw.mp3,Aswad - Don't Turn Around (12'' Version)-k9eZoz7bGhw.mp3,Aswad - Don't Turn Around (12'' Version),20090425.0,154258.0,824.0,26.0,4.877646923,Aswad,Aswad,16097,country,7,Aswad,https://www.youtube.com/watch?v=k9eZoz7bGhw
797,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//KDl0LLH4q7I.npy,KDl0LLH4q7I.npy,KDl0LLH4q7I,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/KDl0LLH4q7I.mp3,KDl0LLH4q7I.mp3,Smile Empty Soul - Bottom Of The Bottle (Official) Video-KDl0LLH4q7I.mp3,Smile Empty Soul - Bottom Of The Bottle (Official) Video,20110123.0,5337091.0,45769.0,1329.0,4.88712883,,,4428,rock,0,Smile Empty Soul,https://www.youtube.com/watch?v=KDl0LLH4q7I
798,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//keQR4_7DBnM.npy,keQR4_7DBnM.npy,keQR4_7DBnM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/keQR4_7DBnM.mp3,keQR4_7DBnM.mp3,Mojo Hand - Sam Lightnin' Hopkins (Live Accoustic)-keQR4_7DBnM.mp3,Mojo Hand - Sam Lightnin' Hopkins (Live Accoustic),20110714.0,352811.0,3079.0,31.0,4.960128784,,,13269,country,7,Lightnin' Hopkins,https://www.youtube.com/watch?v=keQR4_7DBnM
799,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//Kg7q2IaTAXk.npy,Kg7q2IaTAXk.npy,Kg7q2IaTAXk,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/Kg7q2IaTAXk.mp3,Kg7q2IaTAXk.mp3,Andre Matos - Reason (Shaaman)-Kg7q2IaTAXk.mp3,Andre Matos - Reason (Shaaman),20101027.0,5165.0,68.0,1.0,4.942028999,,,926,metal,1,Shaaman,https://www.youtube.com/watch?v=Kg7q2IaTAXk
800,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//KGbTaj5-Gu0.npy,KGbTaj5-Gu0.npy,KGbTaj5-Gu0,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/KGbTaj5-Gu0.mp3,KGbTaj5-Gu0.mp3,Magazine - Shot by both sides-KGbTaj5-Gu0.mp3,Magazine - Shot by both sides,20130317.0,40752.0,440.0,5.0,4.95505619,,,1896,punk,3,Magazine,https://www.youtube.com/watch?v=KGbTaj5-Gu0
801,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//KGWsTksejSM.npy,KGWsTksejSM.npy,KGWsTksejSM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/KGWsTksejSM.mp3,KGWsTksejSM.mp3,Stray Cats - Stray Cat Strut-KGWsTksejSM.mp3,Stray Cats - Stray Cat Strut,20110211.0,410449.0,1765.0,61.0,4.866374493,The Stray Cats,The Stray Cats,7239,punk,3,Stray Cats,https://www.youtube.com/watch?v=KGWsTksejSM
802,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kh1qs6UEnjU.npy,kh1qs6UEnjU.npy,kh1qs6UEnjU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/kh1qs6UEnjU.mp3,kh1qs6UEnjU.mp3,O.N.A - Kiedy powiem sobie do??-kh1qs6UEnjU.mp3,O.N.A - Kiedy powiem sobie do??,20100404.0,446565.0,1704.0,69.0,4.844331741,,,4567,rock,0,O.N.A.,https://www.youtube.com/watch?v=kh1qs6UEnjU
803,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//Kh88ZzYmyiU.npy,Kh88ZzYmyiU.npy,Kh88ZzYmyiU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/Kh88ZzYmyiU.mp3,Kh88ZzYmyiU.mp3,Hurricane Bells- Monsters *Lyrics*-Kh88ZzYmyiU.mp3,Hurricane Bells- Monsters *Lyrics*,20091226.0,30744.0,179.0,7.0,4.849462508999999,Hurricane Bells,Hurricane Bells,18515,rock,0,Hurricane Bells,https://www.youtube.com/watch?v=Kh88ZzYmyiU
804,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//Kh9UC-GOwHA.npy,Kh9UC-GOwHA.npy,Kh9UC-GOwHA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/Kh9UC-GOwHA.mp3,Kh9UC-GOwHA.mp3,O.S.T.R. & World of Tanks feat. ?ywio?ak - Polska si?a-Kh9UC-GOwHA.mp3,O.S.T.R. & World of Tanks feat. ?ywio?ak - Polska si?a,20180829.0,4951152.0,73255.0,3689.0,4.806751728,,,1975,hop,5,O.S.T.R.,https://www.youtube.com/watch?v=Kh9UC-GOwHA
805,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kkIZqLDDHBA.npy,kkIZqLDDHBA.npy,kkIZqLDDHBA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/kkIZqLDDHBA.mp3,kkIZqLDDHBA.mp3,They-kkIZqLDDHBA.mp3,They,20141206.0,75365.0,1034.0,60.0,4.780621528999999,,,991,pop,2,Jem,https://www.youtube.com/watch?v=kkIZqLDDHBA
806,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kn6-c223DUU.npy,kn6-c223DUU.npy,kn6-c223DUU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/kn6-c223DUU.mp3,kn6-c223DUU.mp3,B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video]-kn6-c223DUU.mp3,B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video],20100617.0,445438437.0,1997596.0,55322.0,4.8918614389999995,B.o.B,B.o.B,1455,hop,5,B.o.B,https://www.youtube.com/watch?v=kn6-c223DUU
807,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kOaqcfTZgno.npy,kOaqcfTZgno.npy,kOaqcfTZgno,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/kOaqcfTZgno.mp3,kOaqcfTZgno.mp3,Mushroomhead - Sun Doesn't Rise-kOaqcfTZgno.mp3,Mushroomhead - Sun Doesn't Rise,20090616.0,10242638.0,55086.0,1772.0,4.8753824230000005,Mushroomhead,Mushroomhead,8347,metal,1,Mushroomhead,https://www.youtube.com/watch?v=kOaqcfTZgno
808,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//koVHN6eO4Xg.npy,koVHN6eO4Xg.npy,koVHN6eO4Xg,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/koVHN6eO4Xg.mp3,koVHN6eO4Xg.mp3,T.I. - Live Your Life ft. Rihanna [Official Video]-koVHN6eO4Xg.mp3,T.I. - Live Your Life ft. Rihanna [Official Video],20081027.0,133555286.0,619303.0,22574.0,4.858953476,T.I.,T.I.,330,hop,5,T.I.,https://www.youtube.com/watch?v=koVHN6eO4Xg
809,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kpYfZVJJ32w.npy,kpYfZVJJ32w.npy,kpYfZVJJ32w,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/kpYfZVJJ32w.mp3,kpYfZVJJ32w.mp3,Cinema Bizarre - Lovesongs (They Kill Me) (Official)-kpYfZVJJ32w.mp3,Cinema Bizarre - Lovesongs (They Kill Me) (Official),20070828.0,1872893.0,10192.0,403.0,4.8478527069999995,Cinema Bizarre,Cinema Bizarre,3367,rock,0,Cinema Bizarre,https://www.youtube.com/watch?v=kpYfZVJJ32w
810,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//KQ6zr6kCPj8.npy,KQ6zr6kCPj8.npy,KQ6zr6kCPj8,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/KQ6zr6kCPj8.mp3,KQ6zr6kCPj8.mp3,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock-KQ6zr6kCPj8.mp3","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",20110308.0,1537964111.0,6140333.0,329759.0,4.795788288,LMFAO,LMFAO,5947,hop,5,LMFAO,https://www.youtube.com/watch?v=KQ6zr6kCPj8
811,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kT2s_DnRZmg.npy,kT2s_DnRZmg.npy,kT2s_DnRZmg,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/kT2s_DnRZmg.mp3,kT2s_DnRZmg.mp3,MIS-TEEQ - Scandalous HD-kT2s_DnRZmg.mp3,MIS-TEEQ - Scandalous HD,20120603.0,201737.0,1352.0,18.0,4.947445393,Mis-Teeq,Mis-Teeq,1592,hop,5,Mis-Teeq,https://www.youtube.com/watch?v=kT2s_DnRZmg
812,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//kvh_HJj6y3s.npy,kvh_HJj6y3s.npy,kvh_HJj6y3s,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/kvh_HJj6y3s.mp3,kvh_HJj6y3s.mp3,"Saliva - They Don't Care About Us -  (Michael Jackon Cover) From Love, Lies & Therapy-kvh_HJj6y3s.mp3","Saliva - They Don't Care About Us -  (Michael Jackon Cover) From Love, Lies & Therapy",20160705.0,116732.0,1578.0,28.0,4.930261612,Saliva,Saliva,3563,metal,1,Saliva,https://www.youtube.com/watch?v=kvh_HJj6y3s
